City,Card Type,Exp Type,Gender,Amount
Lucknow,Platinum,Grocery,F,272068
Pune,Signature,Bills,M,14506
Jaipur,Signature,Entertainment,M,198452
Lucknow,Signature,Grocery,M,100476
Chennai,Gold,Food,M,170154
Jaipur,Platinum,Food,F,76182
Surat,Signature,Bills,F,243930
Pune,Signature,Fuel,F,144533
Kolkata,Gold,Food,F,221106
Kolkata,Signature,Entertainment,M,57785
Jaipur,Gold,Food,F,158777
Surat,Silver,Bills,F,226763
Chennai,Gold,Entertainment,M,231493
Kolkata,Gold,Fuel,M,238445
Kanpur,Signature,Bills,F,10711
Chennai,Gold,Grocery,F,64628
Pune,Silver,Fuel,F,276392
Pune,Gold,Bills,M,203913
Kolkata,Gold,Fuel,F,276783
Lucknow,Silver,Grocery,F,91221
Lucknow,Signature,Grocery,F,277761
Kanpur,Gold,Bills,M,77489
Kolkata,Platinum,Bills,M,262130
Surat,Signature,Food,F,95100
Kolkata,Silver,Fuel,M,88546
Kolkata,Signature,Fuel,F,247675
Pune,Platinum,Bills,M,228459
Jaipur,Silver,Bills,M,136051
Pune,Signature,Food,M,158862
Lucknow,Signature,Bills,F,6847
Jaipur,Signature,Fuel,F,262094
Kanpur,Gold,Fuel,M,81324
Chennai,Platinum,Grocery,F,233546
Lucknow,Silver,Entertainment,F,266329
Chennai,Signature,Grocery,F,157235
Pune,Signature,Fuel,M,146889
Chennai,Gold,Fuel,M,28842
Lucknow,Signature,Grocery,F,5509
Kanpur,Signature,Grocery,M,19581
Lucknow,Platinum,Bills,M,84428
Pune,Signature,Entertainment,F,83288
Hyderabad,Silver,Fuel,M,45293
Hyderabad,Silver,Fuel,M,73784
Kanpur,Silver,Food,M,154340
Kolkata,Platinum,Fuel,M,189462
Hyderabad,Silver,Entertainment,F,121229
Hyderabad,Silver,Fuel,F,100883
Hyderabad,Silver,Grocery,F,275619
Hyderabad,Signature,Grocery,F,70535
Jaipur,Gold,Bills,F,146104
Kanpur,Silver,Entertainment,M,94074
Chennai,Platinum,Entertainment,M,61968
Pune,Platinum,Fuel,M,110404
Lucknow,Signature,Grocery,M,246222
Pune,Gold,Food,M,289729
Pune,Platinum,Bills,M,298181
Kolkata,Platinum,Bills,M,271212
Kolkata,Signature,Entertainment,M,137973
Kanpur,Platinum,Grocery,F,30214
Jaipur,Platinum,Food,F,119088
Jaipur,Signature,Bills,F,269796
Hyderabad,Gold,Fuel,M,137565
Lucknow,Signature,Grocery,M,214271
Kolkata,Platinum,Entertainment,M,32928
Hyderabad,Platinum,Food,M,288986
Jaipur,Signature,Entertainment,F,128804
Kanpur,Signature,Bills,F,219193
Jaipur,Platinum,Fuel,M,118552
Lucknow,Platinum,Bills,M,276080
Lucknow,Signature,Fuel,F,295638
Pune,Platinum,Food,F,170991
Jaipur,Gold,Bills,M,161865
Hyderabad,Gold,Bills,F,195784
Jaipur,Gold,Food,M,127947
Hyderabad,Silver,Bills,M,288703
Pune,Silver,Grocery,F,7362
Jaipur,Gold,Food,F,106028
Hyderabad,Platinum,Entertainment,F,48832
Lucknow,Silver,Food,F,240855
Kanpur,Silver,Entertainment,F,142921
Kolkata,Platinum,Fuel,F,49969
Kolkata,Gold,Entertainment,M,137684
Kolkata,Signature,Grocery,M,31481
Kolkata,Signature,Grocery,M,9319
Pune,Platinum,Entertainment,M,40868
Kanpur,Platinum,Bills,F,254980
Kolkata,Platinum,Grocery,M,258573
Kolkata,Platinum,Food,F,148510
Chennai,Platinum,Food,M,243253
Kanpur,Platinum,Entertainment,M,286069
Pune,Silver,Food,M,72493
Lucknow,Gold,Grocery,F,269507
Pune,Platinum,Bills,M,180998
Pune,Silver,Bills,F,92897
Chennai,Signature,Entertainment,F,24392
Pune,Signature,Bills,F,62779
Kolkata,Signature,Grocery,F,242557
Kolkata,Gold,Grocery,F,179571
Kolkata,Gold,Fuel,F,178453
Kanpur,Platinum,Food,F,115496
Jaipur,Silver,Food,M,246318
Kanpur,Signature,Fuel,M,109399
Kanpur,Platinum,Food,F,288507
Kolkata,Signature,Grocery,M,244868
Surat,Silver,Entertainment,M,45725
Chennai,Platinum,Grocery,F,268384
Jaipur,Silver,Food,M,264641
Lucknow,Silver,Bills,M,37905
Chennai,Signature,Food,F,120593
Kolkata,Signature,Food,F,74009
Pune,Signature,Bills,M,185258
Kanpur,Platinum,Bills,F,282423
Lucknow,Gold,Fuel,F,170436
Lucknow,Signature,Bills,M,21627
Chennai,Silver,Entertainment,F,10753
Kolkata,Platinum,Fuel,F,41411
Chennai,Gold,Grocery,F,21104
Chennai,Signature,Bills,F,128615
Kolkata,Signature,Entertainment,M,11526
Surat,Gold,Grocery,M,23316
Hyderabad,Platinum,Food,F,202518
Kolkata,Silver,Grocery,F,158506
Surat,Silver,Bills,M,6222
Pune,Platinum,Grocery,M,40910
Kolkata,Platinum,Grocery,M,117828
Chennai,Platinum,Entertainment,M,148511
Kolkata,Signature,Entertainment,F,174189
Surat,Platinum,Entertainment,M,112720
Hyderabad,Platinum,Entertainment,M,171338
Lucknow,Gold,Bills,F,79236
Jaipur,Platinum,Entertainment,M,165237
Surat,Signature,Bills,M,59586
Pune,Gold,Food,M,286134
Hyderabad,Platinum,Fuel,F,19731
Hyderabad,Platinum,Food,M,208646
Surat,Signature,Fuel,F,298940
Surat,Silver,Fuel,M,280719
Pune,Platinum,Entertainment,M,37021
Chennai,Signature,Grocery,F,6176
Surat,Silver,Entertainment,M,81542
Surat,Silver,Bills,F,8845
Pune,Platinum,Entertainment,F,288759
Jaipur,Platinum,Food,F,114797
Kolkata,Signature,Grocery,M,163596
Hyderabad,Gold,Grocery,M,124529
Chennai,Silver,Fuel,M,30508
Surat,Platinum,Fuel,F,177865
Kolkata,Signature,Entertainment,F,33114
Jaipur,Platinum,Grocery,M,12037
Hyderabad,Signature,Entertainment,M,105563
Chennai,Platinum,Entertainment,F,117192
Kanpur,Silver,Bills,F,206488
Hyderabad,Signature,Entertainment,F,127432
Lucknow,Signature,Entertainment,F,149220
Jaipur,Signature,Grocery,M,102605
Pune,Signature,Food,M,154909
Kanpur,Silver,Grocery,F,248045
Kolkata,Signature,Food,F,100219
Pune,Platinum,Grocery,F,214779
Lucknow,Gold,Food,F,257840
Pune,Platinum,Food,F,82542
Lucknow,Gold,Grocery,F,183873
Pune,Signature,Food,F,264549
Lucknow,Silver,Food,M,204983
Surat,Platinum,Entertainment,F,37019
Pune,Gold,Fuel,M,55829
Chennai,Silver,Entertainment,F,114398
Jaipur,Silver,Food,M,82499
Lucknow,Gold,Bills,M,248735
Surat,Signature,Fuel,F,37936
Jaipur,Silver,Food,M,86699
Surat,Silver,Grocery,F,190870
Hyderabad,Platinum,Grocery,F,92144
Lucknow,Signature,Grocery,M,136212
Lucknow,Silver,Food,M,253043
Surat,Silver,Food,F,164375
Hyderabad,Signature,Bills,M,120111
Lucknow,Silver,Grocery,F,284553
Jaipur,Gold,Grocery,F,125596
Pune,Platinum,Bills,M,126784
Lucknow,Signature,Entertainment,M,74003
Lucknow,Platinum,Entertainment,M,247349
Chennai,Gold,Fuel,M,245806
Pune,Silver,Fuel,M,247664
Jaipur,Signature,Grocery,F,88241
Kolkata,Silver,Bills,F,64018
Kanpur,Signature,Grocery,F,244340
Kolkata,Signature,Fuel,M,94359
Kanpur,Platinum,Food,M,161097
Chennai,Gold,Fuel,F,63133
Kanpur,Signature,Entertainment,M,133718
Chennai,Signature,Grocery,F,55624
Kanpur,Platinum,Food,M,288499
Kanpur,Gold,Grocery,M,71529
Jaipur,Silver,Entertainment,F,285281
Jaipur,Silver,Fuel,M,249567
Pune,Signature,Fuel,F,40823
Jaipur,Gold,Food,M,52745
Hyderabad,Signature,Entertainment,F,146191
Chennai,Signature,Bills,F,3696
Chennai,Gold,Grocery,M,149453
Kanpur,Platinum,Grocery,F,118720
Surat,Silver,Entertainment,F,80996
Pune,Gold,Fuel,F,272040
Pune,Silver,Entertainment,M,232300
Chennai,Signature,Bills,M,83148
Kolkata,Signature,Grocery,M,227657
Jaipur,Platinum,Grocery,M,47330
Lucknow,Signature,Food,M,186739
Surat,Signature,Entertainment,F,90628
Pune,Silver,Entertainment,F,151094
Chennai,Silver,Fuel,M,211744
Jaipur,Silver,Entertainment,M,139154
Kolkata,Silver,Entertainment,M,269265
Kolkata,Gold,Grocery,F,113897
Jaipur,Silver,Grocery,F,47752
Jaipur,Platinum,Bills,M,293317
Chennai,Signature,Grocery,F,207355
Pune,Gold,Grocery,M,163872
Hyderabad,Signature,Entertainment,M,22789
Pune,Signature,Entertainment,M,38759
Chennai,Signature,Grocery,M,182847
Kanpur,Gold,Fuel,M,79531
Kanpur,Signature,Grocery,M,174115
Kolkata,Silver,Food,M,46588
Lucknow,Gold,Entertainment,F,169636
Lucknow,Signature,Grocery,M,62726
Pune,Signature,Grocery,M,60572
Pune,Signature,Grocery,F,64730
Kanpur,Gold,Fuel,M,67816
Pune,Gold,Bills,M,208290
Lucknow,Platinum,Food,M,276593
Surat,Signature,Grocery,F,141514
Jaipur,Platinum,Grocery,M,276801
Jaipur,Gold,Grocery,M,127445
Kolkata,Platinum,Entertainment,M,69660
Kolkata,Signature,Grocery,M,55387
Surat,Platinum,Fuel,M,240521
Lucknow,Signature,Grocery,M,81553
Hyderabad,Gold,Fuel,M,7884
Hyderabad,Gold,Bills,M,125721
Chennai,Gold,Grocery,M,88517
Pune,Silver,Bills,M,82698
Chennai,Gold,Food,M,85323
Jaipur,Silver,Fuel,M,291882
Lucknow,Signature,Grocery,F,75626
Surat,Silver,Bills,F,116317
Chennai,Platinum,Entertainment,F,256228
Surat,Platinum,Fuel,M,17169
Lucknow,Gold,Food,M,278661
Kolkata,Silver,Bills,M,256130
Chennai,Silver,Fuel,M,109083
Kolkata,Gold,Fuel,F,279674
Surat,Signature,Grocery,M,94036
Kanpur,Platinum,Bills,F,219140
Surat,Silver,Food,F,241292
Jaipur,Signature,Grocery,M,199996
Lucknow,Platinum,Food,F,243209
Jaipur,Signature,Grocery,F,138278
Pune,Silver,Fuel,F,53876
Pune,Platinum,Entertainment,F,204492
Pune,Signature,Food,M,246446
Jaipur,Gold,Fuel,F,224201
Hyderabad,Silver,Food,F,89861
Lucknow,Signature,Entertainment,M,138889
Jaipur,Gold,Food,F,55531
Surat,Signature,Entertainment,F,178800
Hyderabad,Silver,Food,F,34408
Chennai,Silver,Food,M,25255
Kolkata,Silver,Entertainment,M,203454
Pune,Gold,Fuel,F,66772
Surat,Signature,Bills,M,197907
Chennai,Gold,Grocery,M,41520
Kanpur,Gold,Entertainment,F,36267
Surat,Gold,Food,M,149898
Lucknow,Silver,Fuel,M,177618
Lucknow,Signature,Bills,F,238976
Kanpur,Platinum,Food,F,258877
Kolkata,Platinum,Bills,M,175257
Hyderabad,Signature,Food,F,31579
Hyderabad,Silver,Entertainment,F,27340
Jaipur,Platinum,Grocery,F,163080
Kolkata,Platinum,Bills,F,124896
Kolkata,Gold,Fuel,M,113707
Kanpur,Signature,Food,F,273415
Jaipur,Platinum,Bills,F,185241
Hyderabad,Silver,Fuel,M,193400
Chennai,Signature,Food,F,95240
Kolkata,Platinum,Food,M,231992
Pune,Signature,Entertainment,F,6885
Kolkata,Platinum,Entertainment,F,124295
Kanpur,Platinum,Bills,F,290991
Hyderabad,Gold,Food,M,184353
Chennai,Gold,Food,M,264205
Kolkata,Silver,Fuel,M,144815
Hyderabad,Platinum,Fuel,M,24878
Kanpur,Platinum,Food,M,240834
Chennai,Platinum,Bills,F,232260
Chennai,Gold,Food,M,269354
Surat,Gold,Entertainment,F,160554
Kanpur,Silver,Entertainment,F,108982
Kanpur,Platinum,Entertainment,M,255125
Hyderabad,Platinum,Food,M,96919
Lucknow,Signature,Grocery,F,259118
Hyderabad,Silver,Bills,M,61810
Chennai,Platinum,Food,M,66859
Jaipur,Silver,Food,F,81811
Kanpur,Signature,Entertainment,M,95387
Lucknow,Gold,Food,F,264231
Kolkata,Platinum,Grocery,F,43959
Chennai,Gold,Food,M,34875
Kanpur,Signature,Bills,M,16242
Jaipur,Signature,Fuel,M,77837
Lucknow,Platinum,Grocery,M,95735
Lucknow,Silver,Bills,M,250606
Chennai,Silver,Entertainment,F,232866
Surat,Silver,Grocery,M,203446
Hyderabad,Platinum,Grocery,F,151460
Kolkata,Platinum,Entertainment,F,174473
Kolkata,Gold,Food,F,230944
Chennai,Platinum,Food,F,136648
Lucknow,Gold,Grocery,F,227197
Kanpur,Platinum,Grocery,F,222044
Hyderabad,Silver,Food,M,184775
Lucknow,Signature,Entertainment,F,274755
Kolkata,Platinum,Entertainment,F,163413
Kolkata,Silver,Food,M,182807
Hyderabad,Signature,Entertainment,F,80580
Kolkata,Silver,Fuel,M,126312
Pune,Signature,Food,F,99295
Hyderabad,Signature,Fuel,M,128255
Surat,Silver,Bills,F,23341
Lucknow,Platinum,Fuel,M,144632
Chennai,Platinum,Entertainment,F,210879
Jaipur,Platinum,Entertainment,F,84801
Chennai,Signature,Food,F,144936
Hyderabad,Platinum,Grocery,F,247183
Kanpur,Platinum,Grocery,M,51020
Kolkata,Platinum,Food,M,81109
Pune,Silver,Fuel,F,264007
Hyderabad,Silver,Grocery,F,262741
Surat,Signature,Entertainment,F,3570
Kolkata,Gold,Bills,F,59745
Pune,Signature,Entertainment,M,192900
Kanpur,Silver,Fuel,M,92470
Lucknow,Platinum,Bills,M,237337
Jaipur,Gold,Bills,F,214103
Lucknow,Silver,Fuel,F,67022
Chennai,Silver,Food,M,206525
Hyderabad,Silver,Fuel,F,81932
Chennai,Platinum,Food,M,41575
Hyderabad,Signature,Fuel,M,201830
Surat,Gold,Entertainment,M,247769
Surat,Signature,Entertainment,F,70545
Jaipur,Platinum,Entertainment,F,41969
Jaipur,Signature,Fuel,M,279156
Kanpur,Silver,Bills,F,230257
Surat,Platinum,Grocery,M,78701
Pune,Platinum,Bills,M,68804
Kanpur,Signature,Bills,M,255662
Jaipur,Silver,Fuel,F,181296
Chennai,Silver,Bills,F,256806
Jaipur,Signature,Grocery,M,185388
Kolkata,Gold,Grocery,M,102082
Lucknow,Silver,Food,F,21487
Kanpur,Signature,Entertainment,M,150418
Kolkata,Gold,Fuel,M,107153
Surat,Platinum,Bills,F,296802
Kanpur,Gold,Fuel,M,216277
Chennai,Signature,Grocery,M,133593
Lucknow,Silver,Entertainment,M,111850
Chennai,Platinum,Entertainment,M,46611
Surat,Gold,Food,M,279744
Chennai,Gold,Fuel,M,188555
Hyderabad,Signature,Grocery,F,18203
Kolkata,Gold,Grocery,F,87520
Lucknow,Silver,Fuel,M,230025
Jaipur,Platinum,Grocery,F,160700
Kolkata,Signature,Bills,F,248163
Kolkata,Platinum,Grocery,F,100542
Lucknow,Platinum,Entertainment,M,228425
Surat,Silver,Food,F,158545
Pune,Silver,Bills,F,126584
Hyderabad,Gold,Grocery,F,19915
Chennai,Platinum,Food,F,267835
Pune,Gold,Fuel,F,276189
Pune,Signature,Fuel,M,85984
Hyderabad,Silver,Fuel,F,81125
Pune,Silver,Bills,F,102730
Chennai,Silver,Fuel,F,5058
Kolkata,Platinum,Grocery,M,10323
Kolkata,Gold,Food,M,205449
Kanpur,Signature,Grocery,F,21377
Hyderabad,Signature,Fuel,M,177566
Pune,Gold,Entertainment,F,255416
Hyderabad,Silver,Food,M,156954
Surat,Signature,Bills,M,68379
Lucknow,Platinum,Grocery,F,107001
Chennai,Signature,Food,F,96305
Kanpur,Platinum,Entertainment,M,218070
Pune,Platinum,Grocery,M,179389
Chennai,Gold,Grocery,M,72018
Kanpur,Platinum,Food,M,149470
Chennai,Silver,Entertainment,M,251861
Kolkata,Gold,Entertainment,M,198373
Surat,Silver,Grocery,M,120771
Kolkata,Platinum,Entertainment,F,231690
Hyderabad,Silver,Entertainment,F,136607
Kanpur,Gold,Bills,F,224717
Kolkata,Signature,Bills,M,260356
Pune,Platinum,Food,F,34549
Chennai,Silver,Bills,M,143742
Surat,Gold,Food,M,192717
Kanpur,Platinum,Food,M,298083
Jaipur,Gold,Fuel,F,171956
Jaipur,Silver,Grocery,F,125219
Surat,Platinum,Grocery,M,274715
Lucknow,Signature,Entertainment,F,265053
Surat,Silver,Entertainment,F,298130
Kolkata,Silver,Bills,F,249712
Pune,Signature,Food,M,155175
Lucknow,Platinum,Fuel,F,30776
Kanpur,Platinum,Bills,M,209041
Hyderabad,Gold,Entertainment,F,60661
Hyderabad,Silver,Bills,M,155185
Surat,Signature,Food,F,119976
Lucknow,Platinum,Fuel,F,66006
Kanpur,Platinum,Fuel,M,35982
Pune,Silver,Fuel,M,107383
Chennai,Platinum,Fuel,M,47141
Pune,Signature,Entertainment,M,157616
Kanpur,Gold,Entertainment,M,218615
Jaipur,Platinum,Food,F,118240
Surat,Platinum,Fuel,M,4359
Lucknow,Platinum,Entertainment,F,249765
Lucknow,Gold,Grocery,M,249011
Hyderabad,Silver,Bills,F,29597
Chennai,Gold,Food,F,143676
Surat,Silver,Fuel,M,28903
Kolkata,Gold,Entertainment,F,102516
Chennai,Platinum,Food,M,239171
Jaipur,Signature,Grocery,F,200225
Chennai,Gold,Food,M,171568
Lucknow,Silver,Food,M,282282
Kolkata,Signature,Grocery,M,184255
Surat,Platinum,Bills,F,17949
Kolkata,Silver,Bills,F,25557
Kolkata,Signature,Bills,F,17578
Chennai,Platinum,Food,F,188765
Jaipur,Signature,Entertainment,M,280266
Kanpur,Signature,Entertainment,M,175102
Kanpur,Platinum,Food,F,137410
Kolkata,Gold,Bills,F,74503
Kolkata,Platinum,Food,F,21947
Hyderabad,Signature,Fuel,M,229786
Chennai,Signature,Entertainment,F,98869
Lucknow,Platinum,Fuel,M,155702
Lucknow,Gold,Fuel,M,58897
Hyderabad,Signature,Food,M,273040
Kolkata,Signature,Fuel,M,249437
Surat,Silver,Entertainment,F,32922
Surat,Signature,Bills,M,22934
Surat,Silver,Food,F,77653
Lucknow,Platinum,Entertainment,M,284541
Kolkata,Signature,Grocery,F,82476
Kanpur,Silver,Food,F,254095
Kanpur,Silver,Fuel,M,253215
Lucknow,Platinum,Grocery,F,168417
Kolkata,Signature,Grocery,M,121590
Kolkata,Platinum,Entertainment,M,132263
Lucknow,Signature,Entertainment,M,187787
Hyderabad,Platinum,Grocery,M,223566
Surat,Silver,Bills,M,254986
Chennai,Signature,Food,M,64647
Chennai,Gold,Food,M,20647
Kolkata,Signature,Entertainment,F,126699
Kanpur,Silver,Bills,F,190246
Surat,Silver,Entertainment,M,30956
Pune,Gold,Grocery,M,60474
Surat,Platinum,Food,F,92100
Kolkata,Silver,Entertainment,F,229840
Pune,Silver,Fuel,F,262412
Hyderabad,Platinum,Entertainment,F,78845
Hyderabad,Silver,Entertainment,M,216726
Jaipur,Silver,Grocery,F,275012
Surat,Silver,Bills,M,191728
Kolkata,Signature,Entertainment,M,278066
Kanpur,Platinum,Fuel,M,44802
Chennai,Signature,Entertainment,M,174919
Pune,Platinum,Food,F,197901
Pune,Silver,Food,F,147647
Chennai,Signature,Bills,M,127500
Kolkata,Silver,Grocery,M,50065
Kanpur,Platinum,Entertainment,F,71908
Surat,Signature,Bills,F,5658
Lucknow,Platinum,Entertainment,F,248636
Surat,Platinum,Fuel,F,161263
Hyderabad,Signature,Bills,M,295601
Pune,Signature,Food,M,196248
Kolkata,Gold,Food,F,248405
Kolkata,Signature,Grocery,F,22278
Chennai,Platinum,Food,M,173733
Jaipur,Silver,Entertainment,M,52469
Lucknow,Gold,Grocery,M,126017
Chennai,Gold,Grocery,F,106602
Kolkata,Platinum,Grocery,M,4514
Chennai,Platinum,Grocery,M,196796
Surat,Gold,Entertainment,F,180976
Kolkata,Silver,Grocery,F,278394
Pune,Gold,Fuel,M,147385
Jaipur,Silver,Food,M,30722
Kanpur,Silver,Entertainment,M,50710
Chennai,Signature,Fuel,M,158976
Pune,Platinum,Fuel,F,102912
Kolkata,Silver,Grocery,F,127893
Hyderabad,Platinum,Food,M,290235
Surat,Signature,Bills,M,22713
Surat,Gold,Entertainment,F,124176
Lucknow,Signature,Food,F,2280
Kanpur,Platinum,Grocery,F,135926
Pune,Platinum,Food,F,147966
Kanpur,Platinum,Food,M,101880
Surat,Signature,Grocery,M,164309
Kolkata,Silver,Entertainment,F,21205
Chennai,Signature,Fuel,M,95115
Lucknow,Signature,Grocery,M,58230
Surat,Silver,Bills,F,131740
Kanpur,Gold,Grocery,M,219728
Pune,Signature,Grocery,F,185954
Chennai,Platinum,Entertainment,M,44745
Jaipur,Signature,Grocery,F,199534
Chennai,Gold,Grocery,F,184547
Hyderabad,Signature,Fuel,F,3228
Surat,Gold,Grocery,M,152620
Kolkata,Signature,Bills,F,202324
Jaipur,Silver,Grocery,M,226731
Kanpur,Gold,Entertainment,M,128035
Kolkata,Signature,Fuel,M,223362
Hyderabad,Platinum,Entertainment,M,228911
Lucknow,Signature,Fuel,F,127339
Kanpur,Signature,Bills,F,185027
Surat,Platinum,Grocery,F,29981
Kanpur,Signature,Bills,F,13080
Pune,Platinum,Food,M,28972
Surat,Gold,Entertainment,F,117623
Hyderabad,Gold,Entertainment,M,14680
Hyderabad,Gold,Entertainment,M,102587
Chennai,Silver,Bills,F,123612
Jaipur,Gold,Entertainment,F,253030
Pune,Signature,Bills,M,194234
Jaipur,Silver,Entertainment,M,69962
Kanpur,Signature,Food,M,292921
Chennai,Gold,Bills,M,226446
Kolkata,Silver,Entertainment,F,162939
Kanpur,Silver,Grocery,M,34260
Kanpur,Gold,Fuel,F,96231
Kanpur,Platinum,Food,M,125580
Hyderabad,Signature,Grocery,F,106916
Kolkata,Gold,Bills,M,172365
Lucknow,Gold,Fuel,F,20991
Kanpur,Gold,Food,F,106522
Surat,Silver,Fuel,F,168596
Chennai,Platinum,Grocery,M,240184
Pune,Silver,Food,M,126506
Jaipur,Signature,Fuel,F,275546
Chennai,Gold,Grocery,M,92169
Lucknow,Gold,Grocery,M,89707
Hyderabad,Signature,Bills,F,113739
Lucknow,Signature,Entertainment,M,99230
Hyderabad,Silver,Entertainment,M,104747
Hyderabad,Signature,Grocery,M,32846
Hyderabad,Gold,Bills,M,44011
Pune,Gold,Fuel,F,90157
Hyderabad,Silver,Bills,F,128521
Lucknow,Silver,Bills,M,215635
Jaipur,Gold,Entertainment,M,144014
Lucknow,Gold,Bills,M,26941
Kanpur,Gold,Entertainment,F,68452
Kolkata,Signature,Food,M,238336
Chennai,Gold,Food,F,62724
Surat,Gold,Grocery,M,49536
Hyderabad,Signature,Grocery,F,163388
Kolkata,Silver,Bills,F,105703
Lucknow,Gold,Food,M,240925
Kolkata,Platinum,Bills,M,22632
Lucknow,Signature,Grocery,F,60436
Lucknow,Silver,Entertainment,M,92819
Lucknow,Gold,Grocery,M,193488
Surat,Silver,Fuel,F,148001
Kanpur,Platinum,Bills,M,75870
Kanpur,Platinum,Entertainment,F,54345
Pune,Signature,Food,F,159661
Chennai,Platinum,Food,F,141006
Jaipur,Signature,Fuel,M,285256
Surat,Platinum,Grocery,F,103288
Lucknow,Gold,Bills,F,182343
Chennai,Silver,Entertainment,F,49019
Surat,Gold,Fuel,M,237149
Kanpur,Silver,Entertainment,M,184786
Pune,Gold,Bills,F,128953
Pune,Platinum,Grocery,M,199535
Pune,Gold,Grocery,F,297121
Kolkata,Gold,Food,F,159120
Kolkata,Platinum,Bills,M,186423
Jaipur,Gold,Entertainment,F,158077
Kolkata,Platinum,Bills,F,124877
Lucknow,Signature,Food,M,180765
Kolkata,Platinum,Fuel,M,293724
Chennai,Silver,Bills,M,43128
Kolkata,Silver,Entertainment,M,296787
Kolkata,Gold,Food,F,77991
Surat,Signature,Food,M,288997
Kanpur,Gold,Bills,F,20658
Kolkata,Platinum,Bills,M,125157
Surat,Platinum,Entertainment,M,222188
Kolkata,Gold,Fuel,F,46039
Hyderabad,Signature,Bills,F,105030
Surat,Signature,Grocery,F,273443
Surat,Platinum,Food,F,247800
Lucknow,Silver,Fuel,M,297750
Jaipur,Platinum,Grocery,F,253243
Chennai,Silver,Fuel,F,42814
Kanpur,Gold,Grocery,F,257854
Lucknow,Platinum,Food,F,213050
Lucknow,Silver,Bills,M,123652
Lucknow,Gold,Entertainment,F,282442
Pune,Signature,Entertainment,M,81764
Surat,Gold,Food,F,286390
Chennai,Gold,Entertainment,M,18471
Surat,Signature,Food,M,45051
Hyderabad,Platinum,Food,M,167241
Jaipur,Gold,Food,F,73813
Jaipur,Platinum,Food,M,160684
Pune,Silver,Grocery,M,218751
Hyderabad,Gold,Entertainment,F,237820
Pune,Signature,Entertainment,M,102765
Pune,Platinum,Grocery,F,163907
Kolkata,Signature,Food,M,217546
Kanpur,Gold,Bills,F,231489
Jaipur,Silver,Fuel,M,248998
Kolkata,Platinum,Grocery,F,85962
Jaipur,Platinum,Food,F,53174
Chennai,Platinum,Food,F,36129
Pune,Signature,Fuel,F,187125
Kolkata,Platinum,Food,M,78541
Pune,Platinum,Grocery,F,59960
Chennai,Platinum,Food,M,150036
Jaipur,Gold,Food,M,251294
Lucknow,Silver,Entertainment,M,260589
Kolkata,Silver,Fuel,F,164014
Hyderabad,Silver,Bills,F,221955
Jaipur,Signature,Fuel,M,8387
Hyderabad,Gold,Grocery,M,130760
Kolkata,Gold,Food,F,153022
Kolkata,Silver,Entertainment,F,200697
Surat,Platinum,Food,F,277382
Jaipur,Signature,Bills,F,236818
Kanpur,Gold,Bills,M,89815
Surat,Signature,Entertainment,M,237588
